id,userId,skillId,proficiencyLevel,updatedAt
1363,55,15,INTERMEDIATE,2024-10-08 13:47:43.593
1364,55,51,ADVANCED,2024-10-08 13:47:43.593
1365,55,5,INTERMEDIATE,2024-10-08 13:47:43.593
1366,55,22,INTERMEDIATE,2024-10-08 13:47:43.593
1367,55,38,BEGINNER,2024-10-08 13:47:43.593
1368,55,54,ADVANCED,2024-10-08 13:47:43.593
1369,55,12,ADVANCED,2024-10-08 13:47:43.593
1370,55,28,INTERMEDIATE,2024-10-08 13:47:43.593
1371,55,35,INTERMEDIATE,2024-10-08 13:47:43.593
1372,55,3,ADVANCED,2024-10-08 13:47:43.593
1373,55,23,BEGINNER,2024-10-08 13:47:43.593
1374,55,43,BEGINNER,2024-10-08 13:47:43.593
1375,55,27,ADVANCED,2024-10-08 13:47:43.593
1376,55,34,BEGINNER,2024-10-08 13:47:43.593
1377,55,42,INTERMEDIATE,2024-10-08 13:47:43.593
1378,55,39,ADVANCED,2024-10-08 13:47:43.593
1379,55,41,INTERMEDIATE,2024-10-08 13:47:43.593
1380,55,14,BEGINNER,2024-10-08 13:47:43.593
1381,55,44,INTERMEDIATE,2024-10-08 13:47:43.593
1382,55,4,INTERMEDIATE,2024-10-08 13:47:43.593
1383,55,16,ADVANCED,2024-10-08 13:47:43.593
1384,55,21,ADVANCED,2024-10-08 13:47:43.593
1385,55,19,INTERMEDIATE,2024-10-08 13:47:43.593
1386,55,24,INTERMEDIATE,2024-10-08 13:47:43.593
1387,55,32,INTERMEDIATE,2024-10-08 13:47:43.593
1388,55,29,INTERMEDIATE,2024-10-08 13:47:43.593
1389,56,52,ADVANCED,2024-10-08 13:47:43.593
1390,56,22,INTERMEDIATE,2024-10-08 13:47:43.593
1391,56,5,INTERMEDIATE,2024-10-08 13:47:43.593
1392,56,29,ADVANCED,2024-10-08 13:47:43.593
1393,56,42,INTERMEDIATE,2024-10-08 13:47:43.593
1394,56,43,ADVANCED,2024-10-08 13:47:43.593
1395,56,1,BEGINNER,2024-10-08 13:47:43.593
1396,56,55,INTERMEDIATE,2024-10-08 13:47:43.593
1397,56,27,ADVANCED,2024-10-08 13:47:43.593
1398,56,46,INTERMEDIATE,2024-10-08 13:47:43.593
1399,56,47,INTERMEDIATE,2024-10-08 13:47:43.593
1400,57,49,ADVANCED,2024-10-08 13:47:43.593
1401,57,11,INTERMEDIATE,2024-10-08 13:47:43.593
1402,57,12,ADVANCED,2024-10-08 13:47:43.593
1403,57,31,ADVANCED,2024-10-08 13:47:43.593
1404,57,18,ADVANCED,2024-10-08 13:47:43.593
1405,57,27,INTERMEDIATE,2024-10-08 13:47:43.593
1406,57,30,BEGINNER,2024-10-08 13:47:43.593
1407,57,38,INTERMEDIATE,2024-10-08 13:47:43.593
1408,57,21,ADVANCED,2024-10-08 13:47:43.593
1409,58,46,INTERMEDIATE,2024-10-08 13:47:43.593
1410,58,45,BEGINNER,2024-10-08 13:47:43.593
1411,58,28,BEGINNER,2024-10-08 13:47:43.593
1412,58,17,ADVANCED,2024-10-08 13:47:43.593
1413,58,51,INTERMEDIATE,2024-10-08 13:47:43.593
1414,58,43,INTERMEDIATE,2024-10-08 13:47:43.593
1415,58,30,ADVANCED,2024-10-08 13:47:43.593
1416,58,1,BEGINNER,2024-10-08 13:47:43.593
1417,58,41,BEGINNER,2024-10-08 13:47:43.593
1418,58,55,INTERMEDIATE,2024-10-08 13:47:43.593
1419,58,37,ADVANCED,2024-10-08 13:47:43.593
1420,58,31,ADVANCED,2024-10-08 13:47:43.593
1421,58,13,ADVANCED,2024-10-08 13:47:43.593
1422,58,47,INTERMEDIATE,2024-10-08 13:47:43.593
1423,58,34,BEGINNER,2024-10-08 13:47:43.593
1424,58,11,ADVANCED,2024-10-08 13:47:43.593
1425,58,3,ADVANCED,2024-10-08 13:47:43.593
1426,58,24,ADVANCED,2024-10-08 13:47:43.593
1427,58,39,ADVANCED,2024-10-08 13:47:43.593
1428,58,4,ADVANCED,2024-10-08 13:47:43.593
1429,58,48,ADVANCED,2024-10-08 13:47:43.593
1430,58,19,ADVANCED,2024-10-08 13:47:43.593
1431,58,29,INTERMEDIATE,2024-10-08 13:47:43.593
1432,58,16,ADVANCED,2024-10-08 13:47:43.593
1433,58,26,BEGINNER,2024-10-08 13:47:43.593
1434,58,33,ADVANCED,2024-10-08 13:47:43.593
1435,58,52,BEGINNER,2024-10-08 13:47:43.593
1436,58,40,BEGINNER,2024-10-08 13:47:43.593
1437,58,49,INTERMEDIATE,2024-10-08 13:47:43.593
1438,58,36,BEGINNER,2024-10-08 13:47:43.593
1439,58,15,ADVANCED,2024-10-08 13:47:43.593
1440,58,38,BEGINNER,2024-10-08 13:47:43.593
1441,58,23,ADVANCED,2024-10-08 13:47:43.593
1442,58,44,BEGINNER,2024-10-08 13:47:43.593
1443,58,35,INTERMEDIATE,2024-10-08 13:47:43.593
1444,58,27,BEGINNER,2024-10-08 13:47:43.593
1445,58,25,INTERMEDIATE,2024-10-08 13:47:43.593
1446,58,5,ADVANCED,2024-10-08 13:47:43.593
1447,58,21,ADVANCED,2024-10-08 13:47:43.593
1448,58,54,ADVANCED,2024-10-08 13:47:43.593
1449,58,50,BEGINNER,2024-10-08 13:47:43.593
1450,59,54,BEGINNER,2024-10-08 13:47:43.593
1451,59,1,INTERMEDIATE,2024-10-08 13:47:43.593
1452,59,5,INTERMEDIATE,2024-10-08 13:47:43.593
1453,59,30,ADVANCED,2024-10-08 13:47:43.593
1454,59,26,ADVANCED,2024-10-08 13:47:43.593
1455,59,41,ADVANCED,2024-10-08 13:47:43.593
1456,59,20,ADVANCED,2024-10-08 13:47:43.593
1457,59,29,INTERMEDIATE,2024-10-08 13:47:43.593
1458,59,52,ADVANCED,2024-10-08 13:47:43.593
1459,59,48,ADVANCED,2024-10-08 13:47:43.593
1460,59,17,INTERMEDIATE,2024-10-08 13:47:43.593
1461,59,27,BEGINNER,2024-10-08 13:47:43.593
1462,59,3,BEGINNER,2024-10-08 13:47:43.593
1463,59,44,ADVANCED,2024-10-08 13:47:43.593
1464,59,46,ADVANCED,2024-10-08 13:47:43.593
1465,59,19,BEGINNER,2024-10-08 13:47:43.593
1466,59,21,INTERMEDIATE,2024-10-08 13:47:43.593
1467,59,16,BEGINNER,2024-10-08 13:47:43.593
1468,59,2,BEGINNER,2024-10-08 13:47:43.593
1469,59,28,ADVANCED,2024-10-08 13:47:43.593
1470,59,22,INTERMEDIATE,2024-10-08 13:47:43.593
1471,59,36,ADVANCED,2024-10-08 13:47:43.593
1472,59,43,ADVANCED,2024-10-08 13:47:43.593
1473,59,11,INTERMEDIATE,2024-10-08 13:47:43.593
1474,59,14,ADVANCED,2024-10-08 13:47:43.593
1475,59,35,ADVANCED,2024-10-08 13:47:43.593
1476,59,31,INTERMEDIATE,2024-10-08 13:47:43.593
1477,59,55,BEGINNER,2024-10-08 13:47:43.593
1478,59,4,INTERMEDIATE,2024-10-08 13:47:43.593
1479,59,13,BEGINNER,2024-10-08 13:47:43.593
1480,59,37,BEGINNER,2024-10-08 13:47:43.593
1481,59,18,BEGINNER,2024-10-08 13:47:43.593
1482,59,51,INTERMEDIATE,2024-10-08 13:47:43.593
1483,59,25,ADVANCED,2024-10-08 13:47:43.593
1484,59,39,BEGINNER,2024-10-08 13:47:43.593
1485,59,45,BEGINNER,2024-10-08 13:47:43.593
1486,59,42,INTERMEDIATE,2024-10-08 13:47:43.593
1487,59,34,INTERMEDIATE,2024-10-08 13:47:43.593
1488,59,32,INTERMEDIATE,2024-10-08 13:47:43.593
1489,59,47,BEGINNER,2024-10-08 13:47:43.593
1490,59,24,INTERMEDIATE,2024-10-08 13:47:43.593
1491,59,23,BEGINNER,2024-10-08 13:47:43.593
1492,59,12,ADVANCED,2024-10-08 13:47:43.593
1493,59,40,ADVANCED,2024-10-08 13:47:43.593
1494,59,50,BEGINNER,2024-10-08 13:47:43.593
1495,59,53,BEGINNER,2024-10-08 13:47:43.593
1496,60,48,INTERMEDIATE,2024-10-08 13:47:43.593
1497,60,33,BEGINNER,2024-10-08 13:47:43.593
1498,60,27,ADVANCED,2024-10-08 13:47:43.593
1499,60,52,ADVANCED,2024-10-08 13:47:43.593
1500,60,11,BEGINNER,2024-10-08 13:47:43.593
1501,60,38,INTERMEDIATE,2024-10-08 13:47:43.593
1502,60,24,BEGINNER,2024-10-08 13:47:43.593
1503,60,16,BEGINNER,2024-10-08 13:47:43.593
1504,60,43,BEGINNER,2024-10-08 13:47:43.593
1505,60,30,INTERMEDIATE,2024-10-08 13:47:43.593
1506,60,42,ADVANCED,2024-10-08 13:47:43.593
1507,60,41,INTERMEDIATE,2024-10-08 13:47:43.593
1508,60,5,BEGINNER,2024-10-08 13:47:43.593
1509,60,54,ADVANCED,2024-10-08 13:47:43.593
1510,60,22,BEGINNER,2024-10-08 13:47:43.593
1511,60,50,INTERMEDIATE,2024-10-08 13:47:43.593
1512,60,45,INTERMEDIATE,2024-10-08 13:47:43.593
1513,60,36,BEGINNER,2024-10-08 13:47:43.593
1514,60,2,ADVANCED,2024-10-08 13:47:43.593
1515,60,25,ADVANCED,2024-10-08 13:47:43.593
1516,60,21,ADVANCED,2024-10-08 13:47:43.593
1517,60,46,ADVANCED,2024-10-08 13:47:43.593
1518,60,1,INTERMEDIATE,2024-10-08 13:47:43.593
1519,60,17,ADVANCED,2024-10-08 13:47:43.593
1520,60,35,BEGINNER,2024-10-08 13:47:43.593
1521,60,4,ADVANCED,2024-10-08 13:47:43.593
1522,60,40,ADVANCED,2024-10-08 13:47:43.593
1523,60,26,ADVANCED,2024-10-08 13:47:43.593
1524,60,20,ADVANCED,2024-10-08 13:47:43.593
1525,60,12,ADVANCED,2024-10-08 13:47:43.593
1526,60,18,ADVANCED,2024-10-08 13:47:43.593
1527,60,13,ADVANCED,2024-10-08 13:47:43.593
1528,60,32,BEGINNER,2024-10-08 13:47:43.593
1529,60,51,BEGINNER,2024-10-08 13:47:43.593
1530,60,19,BEGINNER,2024-10-08 13:47:43.593
1531,60,28,BEGINNER,2024-10-08 13:47:43.593
1532,60,31,ADVANCED,2024-10-08 13:47:43.593
1533,60,47,BEGINNER,2024-10-08 13:47:43.593
1534,60,34,BEGINNER,2024-10-08 13:47:43.593
1535,60,39,BEGINNER,2024-10-08 13:47:43.593
1536,60,49,BEGINNER,2024-10-08 13:47:43.593
1537,60,44,BEGINNER,2024-10-08 13:47:43.593
1538,60,14,INTERMEDIATE,2024-10-08 13:47:43.593
1539,60,55,BEGINNER,2024-10-08 13:47:43.593
1540,60,3,INTERMEDIATE,2024-10-08 13:47:43.593
1541,60,29,BEGINNER,2024-10-08 13:47:43.593
1542,60,37,INTERMEDIATE,2024-10-08 13:47:43.593
1543,61,39,BEGINNER,2024-10-08 13:47:43.593
1544,61,34,ADVANCED,2024-10-08 13:47:43.593
1545,61,14,BEGINNER,2024-10-08 13:47:43.593
1546,61,19,BEGINNER,2024-10-08 13:47:43.593
1547,61,18,ADVANCED,2024-10-08 13:47:43.593
1548,61,55,BEGINNER,2024-10-08 13:47:43.593
1549,61,45,INTERMEDIATE,2024-10-08 13:47:43.593
1550,61,49,BEGINNER,2024-10-08 13:47:43.593
1551,61,28,INTERMEDIATE,2024-10-08 13:47:43.593
1552,61,50,INTERMEDIATE,2024-10-08 13:47:43.593
1553,61,48,INTERMEDIATE,2024-10-08 13:47:43.593
1554,61,25,INTERMEDIATE,2024-10-08 13:47:43.593
1555,61,12,ADVANCED,2024-10-08 13:47:43.593
1556,61,46,ADVANCED,2024-10-08 13:47:43.593
1557,61,53,BEGINNER,2024-10-08 13:47:43.593
1558,61,40,INTERMEDIATE,2024-10-08 13:47:43.593
1559,61,4,INTERMEDIATE,2024-10-08 13:47:43.593
1560,61,26,BEGINNER,2024-10-08 13:47:43.593
1561,62,2,BEGINNER,2024-10-08 13:47:43.593
1562,62,48,INTERMEDIATE,2024-10-08 13:47:43.593
1563,62,29,BEGINNER,2024-10-08 13:47:43.593
1564,62,31,INTERMEDIATE,2024-10-08 13:47:43.593
1565,62,38,BEGINNER,2024-10-08 13:47:43.593
1566,62,27,INTERMEDIATE,2024-10-08 13:47:43.593
1567,62,53,ADVANCED,2024-10-08 13:47:43.593
1568,62,22,INTERMEDIATE,2024-10-08 13:47:43.593
1569,62,47,INTERMEDIATE,2024-10-08 13:47:43.593
1570,62,23,INTERMEDIATE,2024-10-08 13:47:43.593
1571,62,35,ADVANCED,2024-10-08 13:47:43.593
1572,62,42,BEGINNER,2024-10-08 13:47:43.593
1573,62,5,BEGINNER,2024-10-08 13:47:43.593
1574,62,39,BEGINNER,2024-10-08 13:47:43.593
1575,62,44,BEGINNER,2024-10-08 13:47:43.593
1576,62,20,INTERMEDIATE,2024-10-08 13:47:43.593
1577,62,36,INTERMEDIATE,2024-10-08 13:47:43.593
1578,62,34,ADVANCED,2024-10-08 13:47:43.593
1579,62,54,INTERMEDIATE,2024-10-08 13:47:43.593
1580,62,13,BEGINNER,2024-10-08 13:47:43.593
1581,62,17,INTERMEDIATE,2024-10-08 13:47:43.593
1582,62,40,ADVANCED,2024-10-08 13:47:43.593
1583,62,33,INTERMEDIATE,2024-10-08 13:47:43.593
1584,62,28,INTERMEDIATE,2024-10-08 13:47:43.593
1585,62,3,BEGINNER,2024-10-08 13:47:43.593
1586,63,31,ADVANCED,2024-10-08 13:47:43.593
1587,63,2,INTERMEDIATE,2024-10-08 13:47:43.593
1588,63,16,BEGINNER,2024-10-08 13:47:43.593
1589,63,22,INTERMEDIATE,2024-10-08 13:47:43.593
1590,63,5,INTERMEDIATE,2024-10-08 13:47:43.593
1591,63,27,INTERMEDIATE,2024-10-08 13:47:43.593
1592,63,50,ADVANCED,2024-10-08 13:47:43.593
1593,63,51,BEGINNER,2024-10-08 13:47:43.593
1594,63,52,INTERMEDIATE,2024-10-08 13:47:43.593
1595,63,1,BEGINNER,2024-10-08 13:47:43.593
1596,63,4,BEGINNER,2024-10-08 13:47:43.593
1597,63,36,ADVANCED,2024-10-08 13:47:43.593
1598,63,17,ADVANCED,2024-10-08 13:47:43.593
1599,63,34,BEGINNER,2024-10-08 13:47:43.593
1600,63,42,BEGINNER,2024-10-08 13:47:43.593
1601,63,21,ADVANCED,2024-10-08 13:47:43.593
1602,63,32,INTERMEDIATE,2024-10-08 13:47:43.593
1603,63,12,BEGINNER,2024-10-08 13:47:43.593
1604,63,11,INTERMEDIATE,2024-10-08 13:47:43.593
1605,63,30,BEGINNER,2024-10-08 13:47:43.593
1606,63,37,ADVANCED,2024-10-08 13:47:43.593
1607,63,48,ADVANCED,2024-10-08 13:47:43.593
1608,63,25,ADVANCED,2024-10-08 13:47:43.593
1609,63,29,ADVANCED,2024-10-08 13:47:43.593
1610,63,28,BEGINNER,2024-10-08 13:47:43.593
1611,63,46,INTERMEDIATE,2024-10-08 13:47:43.593
1612,63,26,INTERMEDIATE,2024-10-08 13:47:43.593
1613,63,53,INTERMEDIATE,2024-10-08 13:47:43.593
1614,64,49,ADVANCED,2024-10-08 13:47:43.593
1615,64,48,ADVANCED,2024-10-08 13:47:43.593
1616,64,45,ADVANCED,2024-10-08 13:47:43.593
1617,64,24,ADVANCED,2024-10-08 13:47:43.593
1618,64,42,INTERMEDIATE,2024-10-08 13:47:43.593
1619,64,17,INTERMEDIATE,2024-10-08 13:47:43.593
1620,64,28,ADVANCED,2024-10-08 13:47:43.593
1621,64,55,ADVANCED,2024-10-08 13:47:43.593
1622,64,31,ADVANCED,2024-10-08 13:47:43.593
1623,64,43,BEGINNER,2024-10-08 13:47:43.593
1624,64,39,BEGINNER,2024-10-08 13:47:43.593
1625,64,21,ADVANCED,2024-10-08 13:47:43.593
1626,64,15,INTERMEDIATE,2024-10-08 13:47:43.593
1627,64,40,ADVANCED,2024-10-08 13:47:43.593
1628,64,19,ADVANCED,2024-10-08 13:47:43.593
1629,64,37,BEGINNER,2024-10-08 13:47:43.593
1630,64,51,ADVANCED,2024-10-08 13:47:43.593
1631,64,46,INTERMEDIATE,2024-10-08 13:47:43.593
1632,64,12,BEGINNER,2024-10-08 13:47:43.593
1633,64,50,INTERMEDIATE,2024-10-08 13:47:43.593
1634,64,23,BEGINNER,2024-10-08 13:47:43.593
1635,64,11,BEGINNER,2024-10-08 13:47:43.593
1636,64,4,BEGINNER,2024-10-08 13:47:43.593
1637,64,35,INTERMEDIATE,2024-10-08 13:47:43.593
1638,64,2,ADVANCED,2024-10-08 13:47:43.593
1639,64,5,ADVANCED,2024-10-08 13:47:43.593
1640,65,53,BEGINNER,2024-10-08 13:47:43.593
1641,65,55,ADVANCED,2024-10-08 13:47:43.593
1642,65,24,ADVANCED,2024-10-08 13:47:43.593
1643,65,2,ADVANCED,2024-10-08 13:47:43.593
1644,65,5,ADVANCED,2024-10-08 13:47:43.593
1645,65,21,ADVANCED,2024-10-08 13:47:43.593
1646,65,41,BEGINNER,2024-10-08 13:47:43.593
1647,65,12,INTERMEDIATE,2024-10-08 13:47:43.593
1648,65,30,BEGINNER,2024-10-08 13:47:43.593
1649,65,3,ADVANCED,2024-10-08 13:47:43.593
1650,65,11,BEGINNER,2024-10-08 13:47:43.593
1651,65,28,ADVANCED,2024-10-08 13:47:43.593
1652,65,51,BEGINNER,2024-10-08 13:47:43.593
1653,65,45,ADVANCED,2024-10-08 13:47:43.593
1654,65,49,BEGINNER,2024-10-08 13:47:43.593
1655,65,46,INTERMEDIATE,2024-10-08 13:47:43.593
1656,65,15,ADVANCED,2024-10-08 13:47:43.593
1657,65,43,BEGINNER,2024-10-08 13:47:43.593
1658,65,39,INTERMEDIATE,2024-10-08 13:47:43.593
1659,66,52,INTERMEDIATE,2024-10-08 13:47:43.593
1660,66,51,ADVANCED,2024-10-08 13:47:43.593
1661,66,28,ADVANCED,2024-10-08 13:47:43.593
1662,66,44,ADVANCED,2024-10-08 13:47:43.593
1663,66,23,ADVANCED,2024-10-08 13:47:43.593
1664,66,17,BEGINNER,2024-10-08 13:47:43.593
1665,66,20,ADVANCED,2024-10-08 13:47:43.593
1666,66,14,INTERMEDIATE,2024-10-08 13:47:43.593
1667,66,12,INTERMEDIATE,2024-10-08 13:47:43.593
1668,66,21,INTERMEDIATE,2024-10-08 13:47:43.593
1669,66,24,BEGINNER,2024-10-08 13:47:43.593
1670,66,48,ADVANCED,2024-10-08 13:47:43.593
1671,66,31,INTERMEDIATE,2024-10-08 13:47:43.593
1672,66,33,ADVANCED,2024-10-08 13:47:43.593
1673,66,36,INTERMEDIATE,2024-10-08 13:47:43.593
1674,66,25,BEGINNER,2024-10-08 13:47:43.593
1675,66,19,INTERMEDIATE,2024-10-08 13:47:43.593
1676,67,42,INTERMEDIATE,2024-10-08 13:47:43.593
1677,67,22,ADVANCED,2024-10-08 13:47:43.593
1678,67,4,BEGINNER,2024-10-08 13:47:43.593
1679,67,52,ADVANCED,2024-10-08 13:47:43.593
1680,67,47,ADVANCED,2024-10-08 13:47:43.593
1681,67,5,BEGINNER,2024-10-08 13:47:43.593
1682,67,26,BEGINNER,2024-10-08 13:47:43.593
1683,67,23,BEGINNER,2024-10-08 13:47:43.593
1684,67,33,INTERMEDIATE,2024-10-08 13:47:43.593
1685,67,16,BEGINNER,2024-10-08 13:47:43.593
1686,67,39,ADVANCED,2024-10-08 13:47:43.593
1687,67,13,ADVANCED,2024-10-08 13:47:43.593
1688,67,41,INTERMEDIATE,2024-10-08 13:47:43.593
1689,67,15,ADVANCED,2024-10-08 13:47:43.593
1690,67,18,BEGINNER,2024-10-08 13:47:43.593
1691,67,44,BEGINNER,2024-10-08 13:47:43.593
1692,67,27,ADVANCED,2024-10-08 13:47:43.593
1693,67,45,BEGINNER,2024-10-08 13:47:43.593
1694,67,28,BEGINNER,2024-10-08 13:47:43.593
1695,67,40,ADVANCED,2024-10-08 13:47:43.593
1696,67,49,BEGINNER,2024-10-08 13:47:43.593
1697,67,21,INTERMEDIATE,2024-10-08 13:47:43.593
1698,67,29,ADVANCED,2024-10-08 13:47:43.593
1699,67,50,BEGINNER,2024-10-08 13:47:43.593
1700,67,43,ADVANCED,2024-10-08 13:47:43.593
1701,67,20,INTERMEDIATE,2024-10-08 13:47:43.593
1702,67,46,ADVANCED,2024-10-08 13:47:43.593
1703,67,14,ADVANCED,2024-10-08 13:47:43.593
1704,67,32,INTERMEDIATE,2024-10-08 13:47:43.593
1705,67,19,BEGINNER,2024-10-08 13:47:43.593
1706,67,53,BEGINNER,2024-10-08 13:47:43.593
1707,67,2,INTERMEDIATE,2024-10-08 13:47:43.593
1708,67,25,BEGINNER,2024-10-08 13:47:43.593
1709,67,48,ADVANCED,2024-10-08 13:47:43.593
1710,68,2,INTERMEDIATE,2024-10-08 13:47:43.593
1711,68,45,BEGINNER,2024-10-08 13:47:43.593
1712,68,51,INTERMEDIATE,2024-10-08 13:47:43.593
1713,68,29,BEGINNER,2024-10-08 13:47:43.593
1714,68,30,INTERMEDIATE,2024-10-08 13:47:43.593
1715,68,26,INTERMEDIATE,2024-10-08 13:47:43.593
1716,68,31,INTERMEDIATE,2024-10-08 13:47:43.593
1717,68,23,BEGINNER,2024-10-08 13:47:43.593
1718,68,33,ADVANCED,2024-10-08 13:47:43.593
1719,68,19,ADVANCED,2024-10-08 13:47:43.593
1720,68,20,INTERMEDIATE,2024-10-08 13:47:43.593
1721,68,32,INTERMEDIATE,2024-10-08 13:47:43.593
1722,68,1,BEGINNER,2024-10-08 13:47:43.593
1723,68,37,BEGINNER,2024-10-08 13:47:43.593
1724,68,17,ADVANCED,2024-10-08 13:47:43.593
1725,68,38,INTERMEDIATE,2024-10-08 13:47:43.593
1726,68,55,INTERMEDIATE,2024-10-08 13:47:43.593
1727,68,49,ADVANCED,2024-10-08 13:47:43.593
1728,68,36,ADVANCED,2024-10-08 13:47:43.593
1729,68,46,INTERMEDIATE,2024-10-08 13:47:43.593
1730,68,3,INTERMEDIATE,2024-10-08 13:47:43.593
1731,68,5,BEGINNER,2024-10-08 13:47:43.593
1732,68,16,BEGINNER,2024-10-08 13:47:43.593
1733,68,47,INTERMEDIATE,2024-10-08 13:47:43.593
1734,68,35,INTERMEDIATE,2024-10-08 13:47:43.593
1735,68,52,INTERMEDIATE,2024-10-08 13:47:43.593
1736,68,48,BEGINNER,2024-10-08 13:47:43.593
1737,68,40,INTERMEDIATE,2024-10-08 13:47:43.593
1738,68,27,ADVANCED,2024-10-08 13:47:43.593
1739,68,14,ADVANCED,2024-10-08 13:47:43.593
1740,68,39,INTERMEDIATE,2024-10-08 13:47:43.593
1741,68,12,INTERMEDIATE,2024-10-08 13:47:43.593
1742,68,4,INTERMEDIATE,2024-10-08 13:47:43.593
1743,68,43,INTERMEDIATE,2024-10-08 13:47:43.593
1744,68,25,INTERMEDIATE,2024-10-08 13:47:43.593
1745,68,15,ADVANCED,2024-10-08 13:47:43.593
1746,68,34,BEGINNER,2024-10-08 13:47:43.593
1747,68,18,INTERMEDIATE,2024-10-08 13:47:43.593
1748,68,24,INTERMEDIATE,2024-10-08 13:47:43.593
1749,68,41,ADVANCED,2024-10-08 13:47:43.593
1750,68,28,ADVANCED,2024-10-08 13:47:43.593
1751,68,11,ADVANCED,2024-10-08 13:47:43.593
1752,68,44,ADVANCED,2024-10-08 13:47:43.593
1753,68,53,ADVANCED,2024-10-08 13:47:43.593
1754,68,50,INTERMEDIATE,2024-10-08 13:47:43.593
1755,68,54,INTERMEDIATE,2024-10-08 13:47:43.593
1756,68,22,INTERMEDIATE,2024-10-08 13:47:43.593
1757,69,47,INTERMEDIATE,2024-10-08 13:47:43.594
1758,69,43,ADVANCED,2024-10-08 13:47:43.594
1759,69,25,ADVANCED,2024-10-08 13:47:43.594
1760,69,42,INTERMEDIATE,2024-10-08 13:47:43.594
1761,69,29,ADVANCED,2024-10-08 13:47:43.594
1762,69,45,ADVANCED,2024-10-08 13:47:43.594
1763,69,11,ADVANCED,2024-10-08 13:47:43.594
1764,69,36,ADVANCED,2024-10-08 13:47:43.594
1765,69,49,ADVANCED,2024-10-08 13:47:43.594
1766,69,55,INTERMEDIATE,2024-10-08 13:47:43.594
1767,69,32,ADVANCED,2024-10-08 13:47:43.594
1768,69,1,ADVANCED,2024-10-08 13:47:43.594
1769,69,40,ADVANCED,2024-10-08 13:47:43.594
1770,69,46,INTERMEDIATE,2024-10-08 13:47:43.594
1771,69,26,BEGINNER,2024-10-08 13:47:43.594
1772,69,27,BEGINNER,2024-10-08 13:47:43.594
1773,69,20,ADVANCED,2024-10-08 13:47:43.594
1774,69,17,ADVANCED,2024-10-08 13:47:43.594
1775,69,44,ADVANCED,2024-10-08 13:47:43.594
1776,69,31,BEGINNER,2024-10-08 13:47:43.594
1777,69,53,BEGINNER,2024-10-08 13:47:43.594
1778,69,22,ADVANCED,2024-10-08 13:47:43.594
1779,69,5,ADVANCED,2024-10-08 13:47:43.594
1780,69,34,BEGINNER,2024-10-08 13:47:43.594
1781,69,18,INTERMEDIATE,2024-10-08 13:47:43.594
1782,69,48,INTERMEDIATE,2024-10-08 13:47:43.594
1783,69,30,ADVANCED,2024-10-08 13:47:43.594
1784,69,41,ADVANCED,2024-10-08 13:47:43.594
1785,69,2,INTERMEDIATE,2024-10-08 13:47:43.594
1786,69,14,BEGINNER,2024-10-08 13:47:43.594
1787,69,50,INTERMEDIATE,2024-10-08 13:47:43.594
1788,69,33,BEGINNER,2024-10-08 13:47:43.594
1789,69,3,ADVANCED,2024-10-08 13:47:43.594
1790,69,24,BEGINNER,2024-10-08 13:47:43.594
1791,69,38,BEGINNER,2024-10-08 13:47:43.594
1792,69,23,INTERMEDIATE,2024-10-08 13:47:43.594
1793,69,13,BEGINNER,2024-10-08 13:47:43.594
1794,69,15,ADVANCED,2024-10-08 13:47:43.594
1795,69,21,BEGINNER,2024-10-08 13:47:43.594
1796,69,12,ADVANCED,2024-10-08 13:47:43.594
1797,69,52,INTERMEDIATE,2024-10-08 13:47:43.594
1798,69,51,BEGINNER,2024-10-08 13:47:43.594
1799,69,4,BEGINNER,2024-10-08 13:47:43.594
1800,69,16,BEGINNER,2024-10-08 13:47:43.594
1801,69,28,ADVANCED,2024-10-08 13:47:43.594
1802,69,35,BEGINNER,2024-10-08 13:47:43.594
1803,70,29,BEGINNER,2024-10-08 13:47:43.594
1804,70,38,ADVANCED,2024-10-08 13:47:43.594
1805,70,1,INTERMEDIATE,2024-10-08 13:47:43.594
1806,70,26,INTERMEDIATE,2024-10-08 13:47:43.594
1807,70,49,ADVANCED,2024-10-08 13:47:43.594
1808,70,48,INTERMEDIATE,2024-10-08 13:47:43.594
1809,70,36,ADVANCED,2024-10-08 13:47:43.594
1810,70,20,ADVANCED,2024-10-08 13:47:43.594
1811,70,25,ADVANCED,2024-10-08 13:47:43.594
1812,70,23,ADVANCED,2024-10-08 13:47:43.594
1813,70,47,INTERMEDIATE,2024-10-08 13:47:43.594
1814,70,4,INTERMEDIATE,2024-10-08 13:47:43.594
1815,70,3,INTERMEDIATE,2024-10-08 13:47:43.594
1816,70,44,ADVANCED,2024-10-08 13:47:43.594
1817,70,37,ADVANCED,2024-10-08 13:47:43.594
1818,70,52,INTERMEDIATE,2024-10-08 13:47:43.594
1819,70,30,INTERMEDIATE,2024-10-08 13:47:43.594
1820,70,21,INTERMEDIATE,2024-10-08 13:47:43.594
1821,70,42,BEGINNER,2024-10-08 13:47:43.594
1822,70,33,INTERMEDIATE,2024-10-08 13:47:43.594
1823,70,11,ADVANCED,2024-10-08 13:47:43.594
1824,70,35,INTERMEDIATE,2024-10-08 13:47:43.594
1825,70,45,ADVANCED,2024-10-08 13:47:43.594
1826,70,27,ADVANCED,2024-10-08 13:47:43.594
1827,70,43,BEGINNER,2024-10-08 13:47:43.594
1828,70,2,ADVANCED,2024-10-08 13:47:43.594
