id,userId,courseId,learningPathId,assignedAt
1166,81,758.0,,2024-02-28 19:49:11.000
1167,81,2559.0,,2020-06-28 12:52:15.000
1168,81,3606.0,,2021-09-07 11:54:11.000
1169,81,2303.0,,2023-07-15 21:33:13.000
1170,81,2142.0,,2024-01-02 16:42:07.000
1171,81,808.0,,2020-12-25 18:05:33.000
1172,81,817.0,,2020-09-08 03:23:44.000
1173,81,1473.0,,2021-02-24 02:08:21.000
1174,81,15.0,,2024-05-28 14:33:27.000
1175,81,1954.0,,2022-06-13 03:59:39.000
1176,81,3579.0,,2022-10-22 04:36:15.000
1177,81,452.0,,2020-04-19 09:04:30.000
1178,81,119.0,,2021-03-08 02:09:39.000
1179,82,2508.0,,2022-06-29 08:41:06.000
1180,82,1188.0,,2023-04-13 05:05:06.000
1181,82,706.0,,2023-12-08 07:54:28.000
1182,82,296.0,,2020-05-22 10:47:11.000
1183,82,501.0,,2024-03-27 14:20:19.000
1184,82,126.0,,2022-09-12 01:05:15.000
1185,82,3078.0,,2023-01-01 10:40:58.000
1186,82,1812.0,,2023-12-19 05:49:06.000
1187,82,644.0,,2021-06-14 02:33:16.000
1188,82,1136.0,,2022-04-28 10:38:08.000
1189,82,256.0,,2022-11-11 03:50:41.000
1190,82,1529.0,,2022-01-01 08:32:55.000
1191,82,2512.0,,2021-09-11 23:25:33.000
1192,82,1182.0,,2020-04-26 21:49:46.000
1193,82,625.0,,2023-02-16 22:34:02.000
1194,82,1038.0,,2020-01-01 13:16:01.000
1195,83,1459.0,,2024-10-02 02:31:00.000
1196,83,38.0,,2020-11-26 23:35:53.000
1197,83,2370.0,,2022-09-17 10:34:30.000
1198,83,3217.0,,2023-10-15 10:04:29.000
1199,83,2732.0,,2022-03-08 10:10:25.000
1200,83,3569.0,,2021-06-14 13:55:34.000
1201,83,427.0,,2020-11-05 22:06:37.000
1202,83,1514.0,,2023-03-16 10:12:55.000
1203,83,117.0,,2020-04-23 07:14:26.000
1204,83,3393.0,,2023-01-04 04:27:04.000
1205,83,1260.0,,2023-03-19 15:19:24.000
1206,84,1816.0,,2024-02-25 01:45:49.000
1207,84,2237.0,,2023-11-25 08:51:05.000
1208,84,668.0,,2022-04-06 01:49:46.000
1209,84,734.0,,2021-02-28 15:44:09.000
1210,84,2872.0,,2024-08-18 12:33:17.000
1211,84,2221.0,,2022-08-31 03:24:23.000
1212,84,3547.0,,2023-11-17 11:04:24.000
1213,84,1196.0,,2024-04-11 23:41:18.000
1214,84,1968.0,,2022-09-05 11:58:49.000
1215,84,2931.0,,2021-09-01 10:15:08.000
1216,84,2374.0,,2021-02-08 12:48:29.000
1217,84,1535.0,,2023-07-11 02:22:39.000
1218,84,1518.0,,2023-03-07 09:12:54.000
1219,84,1119.0,,2020-04-03 01:12:53.000
1220,84,1049.0,,2022-03-21 00:03:57.000
1221,84,1703.0,,2022-09-30 00:34:43.000
1222,84,2711.0,,2021-12-05 14:52:44.000
1223,84,2108.0,,2024-02-15 00:57:10.000
1224,84,237.0,,2021-05-01 20:32:47.000
1225,84,1390.0,,2021-04-29 22:12:30.000
1226,84,157.0,,2024-06-04 17:01:44.000
1227,84,3626.0,,2021-09-09 14:31:46.000
1228,85,3093.0,,2020-11-19 16:49:57.000
1229,85,848.0,,2020-07-20 01:16:10.000
1230,85,3299.0,,2020-12-19 03:28:01.000
1231,85,1061.0,,2021-12-19 04:58:05.000
1232,85,2395.0,,2023-08-02 02:11:17.000
1233,85,7.0,,2023-10-20 13:07:11.000
1234,85,2182.0,,2022-06-12 14:53:38.000
1235,85,2187.0,,2023-12-08 23:33:02.000
1236,86,2955.0,,2021-08-22 05:17:51.000
1237,86,2429.0,,2020-12-01 22:35:58.000
1238,86,773.0,,2024-07-14 12:14:14.000
1239,86,2558.0,,2024-05-30 21:15:10.000
1240,86,1789.0,,2023-05-21 08:16:27.000
1241,86,2676.0,,2023-12-02 00:44:02.000
1242,86,1294.0,,2021-10-28 04:44:35.000
1243,86,2047.0,,2020-07-19 21:45:13.000
1244,86,484.0,,2020-07-19 13:46:30.000
1245,86,864.0,,2021-01-27 04:03:23.000
1246,86,208.0,,2023-10-27 14:22:44.000
1247,86,1659.0,,2021-05-02 03:13:31.000
1248,86,804.0,,2024-03-04 19:51:07.000
1249,86,1443.0,,2022-09-24 15:33:49.000
1250,86,2597.0,,2023-12-08 19:19:03.000
1251,86,2512.0,,2022-06-29 16:27:17.000
1252,86,2042.0,,2024-02-16 23:55:55.000
1253,86,706.0,,2023-08-20 19:37:51.000
1254,86,295.0,,2021-10-04 11:16:42.000
1255,86,1599.0,,2021-08-16 14:48:25.000
1256,86,2962.0,,2021-04-05 05:48:27.000
1257,86,2914.0,,2024-02-25 06:24:47.000
1258,87,2386.0,,2024-05-06 14:48:37.000
1259,87,3004.0,,2020-09-04 01:48:17.000
1260,87,3186.0,,2021-08-01 04:40:33.000
1261,87,1098.0,,2024-06-13 01:56:45.000
1262,87,497.0,,2022-04-23 06:45:49.000
1263,87,2224.0,,2023-04-26 21:39:44.000
1264,87,3048.0,,2021-05-13 04:17:59.000
1265,87,3137.0,,2023-07-27 06:46:06.000
1266,87,90.0,,2023-02-03 17:31:41.000
1267,87,1540.0,,2024-07-22 18:12:15.000
1268,87,3569.0,,2022-01-16 00:29:01.000
1269,87,2765.0,,2021-09-06 20:45:07.000
1270,87,1736.0,,2023-08-17 15:55:58.000
1271,87,3093.0,,2022-06-08 13:46:05.000
1272,87,2445.0,,2023-11-13 16:49:20.000
1273,87,3576.0,,2020-01-05 18:10:11.000
1274,88,2893.0,,2023-06-22 09:08:22.000
1275,88,2506.0,,2024-08-26 16:14:50.000
1276,88,3297.0,,2021-01-06 05:13:22.000
1277,88,3105.0,,2020-01-09 13:09:45.000
1278,88,317.0,,2024-02-01 03:28:36.000
1279,88,2957.0,,2023-02-23 07:55:15.000
1280,88,1029.0,,2022-05-26 13:07:50.000
1281,88,121.0,,2023-01-15 03:42:33.000
1282,88,1482.0,,2021-09-01 15:18:19.000
1283,88,319.0,,2020-04-01 14:43:46.000
1284,88,386.0,,2023-11-20 15:19:32.000
1285,89,2071.0,,2022-12-16 06:54:32.000
1286,89,1237.0,,2021-06-10 15:22:42.000
1287,89,1839.0,,2021-01-24 01:00:22.000
1288,89,2887.0,,2022-11-20 15:45:02.000
1289,89,1198.0,,2022-02-13 17:24:52.000
1290,89,969.0,,2023-08-07 17:03:31.000
1291,89,3111.0,,2021-01-15 10:01:45.000
1292,89,1311.0,,2020-05-31 01:41:49.000
1293,89,1466.0,,2021-12-12 22:56:04.000
1294,89,1449.0,,2021-03-19 03:18:45.000
1295,89,2473.0,,2024-05-31 10:47:19.000
1296,89,2365.0,,2022-07-06 11:55:13.000
1297,89,1505.0,,2023-05-12 19:45:36.000
1298,89,256.0,,2023-05-09 19:06:13.000
1299,89,844.0,,2020-04-10 01:44:26.000
1300,89,2773.0,,2022-11-01 05:36:48.000
1301,89,1538.0,,2021-09-21 01:33:45.000
1302,89,2112.0,,2020-03-13 12:37:57.000
1303,89,2558.0,,2022-07-28 11:03:31.000
1304,89,3650.0,,2023-05-06 19:26:15.000
1305,89,628.0,,2022-11-05 02:51:10.000
1306,89,2666.0,,2020-07-24 21:59:46.000
1307,90,1960.0,,2021-02-03 00:12:16.000
1308,90,1507.0,,2021-05-01 13:31:50.000
1309,90,3509.0,,2024-06-28 23:44:44.000
1310,90,3302.0,,2023-02-10 23:43:21.000
1311,90,3417.0,,2020-06-05 19:15:19.000
1312,90,210.0,,2024-06-28 06:15:49.000
1313,90,3457.0,,2024-06-20 03:05:40.000
1314,90,1123.0,,2021-04-01 09:12:17.000
1315,90,1200.0,,2024-03-11 17:57:33.000
1316,90,1633.0,,2020-11-16 05:49:00.000
1317,90,1909.0,,2021-03-05 14:48:55.000
1318,90,2082.0,,2021-03-23 03:32:32.000
1319,90,3652.0,,2023-03-25 00:55:10.000
1320,90,803.0,,2021-10-19 05:30:41.000
1321,90,2343.0,,2023-10-23 16:38:31.000
1322,90,2713.0,,2020-03-02 08:45:03.000
1323,90,945.0,,2020-02-08 19:27:24.000
1324,90,2641.0,,2021-08-23 00:14:41.000
1325,90,2326.0,,2022-06-09 12:45:26.000
1326,90,3109.0,,2023-03-10 10:18:44.000
1327,90,1547.0,,2020-03-23 05:05:07.000
1328,90,1721.0,,2020-06-12 23:02:20.000
1329,90,2724.0,,2020-04-21 08:55:56.000
1330,90,3566.0,,2021-10-16 15:30:29.000
1331,90,737.0,,2021-02-09 08:41:25.000
1332,91,2040.0,,2023-02-19 16:02:59.000
1333,91,3228.0,,2022-05-27 18:51:50.000
1334,91,1087.0,,2022-05-20 07:29:09.000
1335,91,1817.0,,2020-10-12 01:04:14.000
1336,91,1587.0,,2021-07-13 21:56:44.000
1337,91,2247.0,,2020-12-10 14:10:43.000
1338,91,2147.0,,2020-05-12 14:40:13.000
1339,91,628.0,,2023-01-23 21:37:20.000
1340,91,2660.0,,2023-02-02 03:24:48.000
1341,91,819.0,,2020-03-11 18:41:46.000
1342,91,777.0,,2020-12-22 13:35:38.000
1343,91,3105.0,,2023-02-07 15:10:50.000
1344,91,3245.0,,2023-10-18 03:54:57.000
1345,91,835.0,,2022-01-05 03:01:39.000
1346,92,2459.0,,2023-06-07 21:48:22.000
1347,92,814.0,,2020-02-08 16:52:42.000
1348,92,797.0,,2021-03-04 16:38:27.000
1349,92,1147.0,,2023-01-07 22:49:02.000
1350,92,3584.0,,2022-03-31 11:18:44.000
1351,92,738.0,,2023-01-11 04:26:04.000
1352,92,2438.0,,2021-06-12 13:45:06.000
1353,92,1718.0,,2023-02-10 02:44:15.000
1354,92,1877.0,,2023-08-19 06:08:40.000
1355,92,1674.0,,2021-02-16 15:48:31.000
1356,92,2502.0,,2022-06-03 02:05:17.000
1357,92,365.0,,2020-04-13 15:11:29.000
1358,92,3095.0,,2020-04-19 21:11:07.000
1359,92,1836.0,,2020-11-29 19:05:05.000
1360,92,2981.0,,2023-09-02 08:56:33.000
1361,92,925.0,,2024-08-19 11:11:33.000
1362,92,1120.0,,2022-04-07 20:24:17.000
1363,93,3268.0,,2023-08-07 20:12:21.000
1364,93,254.0,,2023-09-12 12:55:37.000
1365,93,3449.0,,2021-01-12 02:36:28.000
1366,93,1420.0,,2024-01-28 22:31:18.000
1367,93,2610.0,,2021-01-31 22:23:20.000
1368,93,336.0,,2021-08-29 22:42:59.000
1369,93,770.0,,2021-07-16 01:40:30.000
1370,93,1231.0,,2020-07-24 01:33:15.000
1371,93,1111.0,,2023-03-23 00:34:53.000
1372,93,2269.0,,2022-04-12 00:27:57.000
1373,93,1228.0,,2022-03-19 10:16:55.000
1374,93,2236.0,,2023-03-30 00:08:16.000
1375,93,2268.0,,2023-10-05 11:32:24.000
1376,93,2000.0,,2021-02-17 21:17:32.000
1377,93,816.0,,2021-11-05 13:12:37.000
1378,93,2253.0,,2022-07-19 23:16:59.000
1379,93,1306.0,,2024-04-21 04:29:40.000
1380,93,626.0,,2023-08-30 19:14:38.000
1381,93,3569.0,,2021-01-02 05:59:45.000
1382,93,1712.0,,2021-04-14 22:50:33.000
1383,93,1978.0,,2020-09-08 20:29:50.000
1384,93,2850.0,,2024-07-04 12:39:45.000
1385,93,827.0,,2020-05-03 09:26:11.000
1386,94,914.0,,2023-03-07 05:14:05.000
1387,94,87.0,,2023-09-08 10:51:35.000
1388,94,742.0,,2022-11-22 14:54:37.000
1389,94,164.0,,2021-10-23 05:45:08.000
1390,94,3336.0,,2023-03-01 09:41:23.000
1391,94,2347.0,,2023-12-20 18:38:42.000
1392,94,1453.0,,2022-07-07 15:26:32.000
1393,94,840.0,,2021-02-15 01:59:00.000
1394,94,865.0,,2023-01-05 21:27:15.000
1395,94,63.0,,2022-05-24 05:20:39.000
1396,94,1546.0,,2024-03-16 13:18:43.000
1397,94,2883.0,,2020-06-08 21:40:37.000
1398,94,847.0,,2024-08-18 04:56:42.000
1399,94,426.0,,2021-05-14 04:07:19.000
1400,94,2625.0,,2022-01-03 11:57:55.000
1401,94,880.0,,2024-04-18 02:08:58.000
1402,94,2607.0,,2023-01-08 20:26:36.000
1403,94,425.0,,2021-08-13 02:40:42.000
1404,94,3167.0,,2021-01-14 01:08:45.000
1405,95,529.0,,2024-03-03 12:03:42.000
1406,95,2388.0,,2023-02-13 16:40:24.000
1407,95,1342.0,,2024-09-22 21:44:48.000
1408,95,1064.0,,2022-02-07 02:35:56.000
1409,95,3481.0,,2022-09-15 02:27:06.000
1410,95,2703.0,,2020-08-31 15:51:25.000
1411,95,2408.0,,2020-02-29 02:59:01.000
1412,95,1911.0,,2024-05-21 09:00:55.000
1413,95,3488.0,,2024-01-15 01:22:49.000
1414,95,2791.0,,2021-01-09 22:15:44.000
1415,95,2835.0,,2020-01-20 02:10:53.000
1416,95,243.0,,2024-06-07 17:23:52.000
1417,95,2465.0,,2020-10-27 10:10:15.000
1418,95,2484.0,,2020-11-24 08:02:27.000
1419,95,3623.0,,2021-12-21 20:43:34.000
1420,95,1377.0,,2023-02-15 14:04:16.000
1421,95,2125.0,,2024-04-14 00:46:08.000
1422,95,595.0,,2023-01-24 10:39:07.000
1423,95,2131.0,,2023-04-27 15:20:43.000
1424,95,3683.0,,2023-01-19 04:38:13.000
1425,95,1156.0,,2024-02-12 17:28:28.000
1426,96,2538.0,,2021-03-02 14:35:55.000
1427,96,645.0,,2023-06-24 05:27:08.000
1428,96,3271.0,,2022-01-25 22:31:04.000
1429,96,2453.0,,2022-11-10 15:27:47.000
1430,96,1478.0,,2021-01-17 00:08:21.000
1431,96,2183.0,,2020-03-03 16:25:17.000
1432,96,122.0,,2024-01-26 10:45:12.000
1433,96,1970.0,,2023-02-16 19:59:53.000
1434,96,1456.0,,2024-09-26 05:28:20.000
1435,96,738.0,,2024-05-07 23:46:51.000
1436,96,1477.0,,2022-05-01 18:13:20.000
1437,96,38.0,,2023-02-16 11:30:28.000
1438,96,3069.0,,2021-01-13 01:10:58.000
1439,96,222.0,,2022-03-17 09:00:12.000
1440,96,1333.0,,2022-02-14 10:50:41.000
1441,97,3646.0,,2024-05-05 20:50:55.000
1442,97,1527.0,,2020-07-23 02:11:11.000
1443,97,3387.0,,2023-07-07 17:36:29.000
1444,97,59.0,,2023-12-06 20:17:13.000
1445,97,762.0,,2022-01-16 13:49:52.000
1446,97,1693.0,,2023-10-19 18:14:15.000
1447,97,2635.0,,2021-12-16 18:19:26.000
1448,97,1664.0,,2024-06-02 18:00:17.000
1449,97,335.0,,2020-10-13 09:16:02.000
1450,97,2905.0,,2023-11-14 22:17:15.000
1451,97,2402.0,,2023-11-26 03:51:21.000
1452,97,3256.0,,2022-08-17 11:16:59.000
1453,97,988.0,,2020-02-09 07:21:11.000
1454,97,1013.0,,2023-02-13 15:00:42.000
1455,97,856.0,,2021-02-23 03:04:35.000
1456,97,307.0,,2022-01-28 13:16:40.000
1457,97,258.0,,2024-09-13 10:18:28.000
1458,97,380.0,,2020-09-11 19:42:48.000
1459,97,1687.0,,2022-05-03 21:30:31.000
1460,98,322.0,,2022-12-16 15:40:10.000
1461,98,744.0,,2020-04-09 05:07:18.000
1462,98,342.0,,2024-09-07 19:14:40.000
1463,98,1178.0,,2023-11-03 11:17:27.000
1464,98,3060.0,,2023-11-23 22:51:01.000
1465,98,3677.0,,2022-05-29 14:38:44.000
1466,98,2651.0,,2023-02-16 17:40:12.000
1467,98,3627.0,,2021-05-24 13:47:40.000
1468,98,2697.0,,2021-11-05 21:41:50.000
1469,98,486.0,,2020-08-01 02:21:48.000
1470,98,2030.0,,2020-11-20 08:24:30.000
1471,98,3570.0,,2023-07-16 07:37:32.000
1472,98,1271.0,,2024-08-18 10:28:48.000
1473,98,570.0,,2021-11-17 16:56:12.000
1474,98,443.0,,2020-09-14 19:28:41.000
1475,98,1142.0,,2020-12-30 03:01:02.000
1476,98,1681.0,,2022-09-05 12:35:19.000
1477,98,1498.0,,2022-12-04 00:08:38.000
1478,98,3246.0,,2022-07-28 09:10:38.000
1479,98,1707.0,,2023-12-18 16:38:56.000
1480,98,1234.0,,2023-10-07 02:58:00.000
1481,98,1074.0,,2023-03-17 09:59:01.000
1482,98,944.0,,2021-08-27 02:23:50.000
1483,99,2052.0,,2021-05-29 09:00:17.000
1484,99,3504.0,,2020-06-02 19:37:15.000
1485,99,1804.0,,2023-08-23 15:56:37.000
1486,99,2767.0,,2020-11-30 11:19:14.000
1487,99,3074.0,,2023-10-12 09:21:34.000
1488,99,3150.0,,2020-05-30 12:20:29.000
1489,99,2175.0,,2022-09-02 08:03:12.000
1490,99,849.0,,2020-01-30 11:16:44.000
1491,99,1557.0,,2020-10-10 01:06:32.000
1492,99,3486.0,,2023-01-01 07:42:20.000
1493,99,3674.0,,2024-07-23 07:16:31.000
1494,100,3032.0,,2020-10-03 01:20:25.000
1495,100,332.0,,2021-12-18 04:05:57.000
1496,100,2506.0,,2023-04-02 19:20:14.000
1497,100,1537.0,,2022-02-22 12:20:44.000
1498,100,1001.0,,2023-09-02 13:54:42.000
1499,100,2172.0,,2022-03-09 00:33:18.000
1500,100,3536.0,,2021-05-26 00:58:27.000
1501,100,2108.0,,2022-04-17 10:59:44.000
1502,100,2012.0,,2023-08-25 07:39:21.000
1503,100,1261.0,,2022-10-18 05:33:48.000
1504,100,298.0,,2023-04-25 07:48:35.000
1505,100,2859.0,,2022-02-05 19:31:47.000
1506,100,1385.0,,2020-04-08 14:32:21.000
1507,100,1336.0,,2022-06-28 16:38:19.000
1508,100,3085.0,,2021-07-17 06:24:14.000
1509,100,1071.0,,2020-12-18 01:01:10.000
1510,100,2407.0,,2022-12-18 02:12:37.000
1511,100,1123.0,,2020-04-17 20:28:19.000
1512,100,1268.0,,2023-10-19 07:01:57.000
1513,101,2031.0,,2022-03-07 04:45:47.000
1514,101,3046.0,,2022-07-01 22:51:50.000
1515,101,284.0,,2023-09-08 02:08:08.000
1516,101,2385.0,,2022-02-17 02:10:25.000
1517,101,1572.0,,2022-03-29 21:13:54.000
1518,101,162.0,,2022-03-13 05:23:40.000
1519,102,1514.0,,2022-04-10 16:02:52.000
1520,102,2535.0,,2020-08-23 03:48:17.000
1521,102,902.0,,2023-11-15 02:07:36.000
1522,102,1258.0,,2020-02-22 10:59:07.000
1523,102,24.0,,2021-03-22 06:09:56.000
1524,102,3310.0,,2023-03-10 00:41:29.000
1525,102,915.0,,2020-06-17 19:35:17.000
1526,102,349.0,,2020-05-18 00:04:38.000
1527,102,1444.0,,2020-08-23 01:04:18.000
1528,102,111.0,,2023-05-01 22:22:52.000
1529,102,864.0,,2021-01-22 07:42:05.000
1530,102,3153.0,,2021-07-03 07:49:34.000
1531,102,2303.0,,2020-02-09 09:48:45.000
1532,102,2154.0,,2022-05-18 11:09:02.000
1533,102,171.0,,2021-02-16 15:43:37.000
1534,102,3594.0,,2022-12-23 06:04:37.000
1535,102,3454.0,,2022-12-26 22:19:44.000
1536,102,908.0,,2022-01-06 06:44:23.000
1537,102,2876.0,,2020-10-28 20:40:10.000
1538,102,3233.0,,2024-08-06 02:03:16.000
1539,102,591.0,,2024-08-21 05:49:59.000
1540,103,2477.0,,2020-07-09 16:40:41.000
1541,103,3512.0,,2020-12-16 08:24:13.000
1542,103,2105.0,,2022-02-25 19:13:19.000
1543,103,3489.0,,2022-05-04 16:49:08.000
1544,103,2298.0,,2021-04-19 15:24:34.000
1545,103,1048.0,,2024-07-02 07:59:08.000
1546,103,3287.0,,2022-02-19 02:25:26.000
1547,103,522.0,,2022-04-06 05:35:10.000
1548,103,2730.0,,2021-01-21 21:01:38.000
1549,103,968.0,,2021-05-30 16:27:49.000
1550,103,1629.0,,2022-12-14 18:10:34.000
1551,103,3076.0,,2023-04-17 19:14:29.000
1552,103,1604.0,,2021-08-10 14:10:18.000
1553,104,1016.0,,2022-08-14 18:10:13.000
1554,104,2215.0,,2022-09-07 18:06:33.000
1555,104,421.0,,2024-01-08 17:13:37.000
1556,104,3108.0,,2023-02-05 00:46:17.000
1557,104,3076.0,,2022-03-16 09:12:13.000
1558,104,781.0,,2021-11-03 01:31:06.000
1559,104,520.0,,2020-01-17 04:17:54.000
1560,104,3524.0,,2021-03-25 13:31:56.000
1561,104,2663.0,,2020-08-19 04:36:42.000
1562,104,3388.0,,2023-03-21 17:46:42.000
1563,104,2674.0,,2020-06-05 17:42:03.000
1564,104,2281.0,,2024-07-23 11:41:17.000
1565,105,1014.0,,2021-03-01 19:43:56.000
1566,105,3426.0,,2022-03-13 14:32:08.000
1567,105,3255.0,,2023-02-22 02:00:36.000
1568,105,2917.0,,2022-06-03 10:40:00.000
1569,105,1573.0,,2024-08-20 11:57:44.000
1570,105,2364.0,,2020-02-19 22:41:25.000
1571,105,1779.0,,2022-11-16 06:07:40.000
1572,105,720.0,,2021-11-30 05:58:10.000
1573,105,3239.0,,2023-05-10 19:16:02.000
1574,105,866.0,,2020-06-30 02:37:19.000
1575,105,1362.0,,2024-02-29 00:37:58.000
1576,105,3250.0,,2023-02-16 14:17:29.000
1577,105,662.0,,2022-03-16 13:43:21.000
1578,105,2478.0,,2023-03-27 09:33:57.000
1579,105,229.0,,2022-02-07 14:05:35.000
1580,105,1038.0,,2020-03-27 05:38:06.000
1581,105,2522.0,,2024-03-06 10:33:13.000
1582,105,539.0,,2024-05-12 02:03:54.000
1583,105,2445.0,,2024-01-17 19:02:19.000
1584,105,2459.0,,2024-07-23 11:51:04.000
1585,105,2683.0,,2024-05-20 01:44:37.000
1586,105,618.0,,2022-05-29 15:01:53.000
1587,106,2415.0,,2020-07-28 16:05:16.000
1588,106,2600.0,,2021-07-04 20:47:30.000
1589,106,2127.0,,2024-09-14 10:38:50.000
1590,106,663.0,,2021-09-06 09:45:57.000
1591,106,1611.0,,2021-10-16 12:06:02.000
1592,106,2688.0,,2021-05-07 18:45:16.000
1593,106,3484.0,,2024-08-06 17:14:38.000
1594,106,2580.0,,2022-08-28 19:04:18.000
1595,107,2669.0,,2023-01-19 17:21:17.000
1596,107,2468.0,,2023-03-03 02:54:55.000
1597,107,1310.0,,2024-03-22 21:29:47.000
1598,107,3620.0,,2024-02-23 05:03:10.000
1599,107,2312.0,,2024-06-02 07:41:38.000
1600,107,2047.0,,2023-08-10 07:43:09.000
1601,107,1226.0,,2021-03-18 13:26:27.000
1602,108,2041.0,,2020-04-01 14:57:51.000
1603,108,2690.0,,2022-01-13 14:15:34.000
1604,108,2703.0,,2022-07-10 19:43:24.000
1605,108,1874.0,,2020-02-03 12:14:35.000
1606,108,2348.0,,2023-04-22 16:08:31.000
1607,108,2975.0,,2021-05-02 01:33:22.000
1608,108,3450.0,,2020-02-05 18:46:12.000
1609,108,1359.0,,2020-03-06 08:22:40.000
1610,108,1546.0,,2022-08-12 10:13:41.000
1611,108,392.0,,2023-04-02 04:11:44.000
1612,108,328.0,,2022-04-11 05:20:37.000
1613,108,2147.0,,2020-03-07 19:51:41.000
1614,108,1902.0,,2024-03-04 20:21:18.000
1615,108,1063.0,,2021-10-26 10:06:25.000
1616,108,1059.0,,2022-12-23 07:53:05.000
1617,108,3662.0,,2021-11-23 23:49:42.000
1618,108,2522.0,,2020-06-15 01:03:41.000
1619,108,1296.0,,2022-12-31 14:38:36.000
1620,108,1114.0,,2021-04-17 00:47:41.000
1621,108,2585.0,,2023-09-10 11:48:31.000
1622,109,2407.0,,2023-10-13 17:47:59.000
1623,109,27.0,,2024-01-19 12:18:26.000
1624,109,254.0,,2023-02-01 23:32:36.000
1625,109,2169.0,,2024-10-01 07:05:32.000
1626,109,2054.0,,2021-10-05 20:13:01.000
1627,109,1750.0,,2024-08-12 13:25:39.000
1628,109,2134.0,,2023-05-10 17:13:05.000
1629,110,2948.0,,2020-03-01 23:59:22.000
1630,110,100.0,,2020-07-08 01:11:57.000
1631,110,1394.0,,2023-06-15 22:13:55.000
1632,110,656.0,,2021-08-03 19:06:23.000
1633,110,2489.0,,2022-08-27 16:14:33.000
1634,110,2930.0,,2020-11-16 02:32:56.000
1635,110,704.0,,2020-11-18 21:06:01.000
1636,110,3469.0,,2024-02-11 06:04:54.000
1637,110,961.0,,2022-07-21 20:38:27.000
1638,110,415.0,,2022-04-01 02:48:20.000
1639,110,1315.0,,2022-12-12 22:36:41.000
1640,110,729.0,,2022-09-19 13:24:11.000
1641,110,3237.0,,2023-02-02 08:55:32.000
1642,110,587.0,,2024-09-27 01:04:18.000
1643,110,2881.0,,2024-02-08 23:03:47.000
1644,110,2216.0,,2021-10-22 16:58:19.000
1645,110,1282.0,,2024-09-18 23:05:50.000
1646,110,1147.0,,2024-07-07 03:14:39.000
1647,110,2872.0,,2020-02-27 15:04:29.000
1648,110,3298.0,,2021-05-11 22:10:22.000
1649,110,2010.0,,2021-06-02 00:40:30.000
1650,110,411.0,,2024-05-24 13:07:48.000
1651,110,2535.0,,2021-10-13 13:28:44.000
1652,110,843.0,,2022-09-20 00:35:59.000
1653,110,861.0,,2020-08-17 00:51:08.000
1654,111,1009.0,,2023-01-24 05:15:48.000
1655,111,1229.0,,2022-09-21 23:02:04.000
1656,111,2412.0,,2023-07-02 11:44:44.000
1657,111,1416.0,,2023-09-05 10:31:12.000
1658,111,760.0,,2021-12-25 05:31:34.000
1659,111,1969.0,,2020-03-12 00:25:24.000
1660,111,3484.0,,2020-07-31 18:31:49.000
1661,111,1413.0,,2024-04-13 11:21:44.000
1662,111,3104.0,,2023-09-07 01:07:02.000
1663,111,1804.0,,2020-02-28 14:50:55.000
1664,111,158.0,,2024-03-25 05:56:18.000
1665,111,3025.0,,2021-10-07 15:03:12.000
1666,111,1684.0,,2021-01-07 20:51:50.000
1667,111,107.0,,2023-06-25 12:54:17.000
1668,112,117.0,,2021-04-21 06:39:49.000
1669,112,2206.0,,2020-01-05 01:07:48.000
1670,112,845.0,,2023-12-07 19:36:09.000
1671,112,3143.0,,2021-07-03 02:26:00.000
1672,112,3018.0,,2022-06-24 10:52:03.000
1673,112,2948.0,,2021-07-20 13:57:47.000
1674,112,2627.0,,2021-07-23 10:53:01.000
1675,112,3312.0,,2024-06-21 07:04:47.000
1676,112,2859.0,,2020-08-10 17:00:11.000
1677,112,3369.0,,2022-03-25 01:36:52.000
1678,112,25.0,,2022-04-27 02:11:04.000
1679,112,3500.0,,2022-11-11 18:14:08.000
1680,112,1844.0,,2021-06-25 18:41:32.000
1681,112,2573.0,,2022-11-10 15:24:04.000
1682,112,2112.0,,2023-03-05 02:29:17.000
1683,112,1560.0,,2021-09-24 20:56:56.000
1684,112,3179.0,,2020-02-13 21:56:21.000
1685,112,763.0,,2021-04-18 20:30:47.000
1686,112,1238.0,,2022-01-03 02:49:18.000
1687,112,394.0,,2022-03-25 13:47:39.000
1688,112,3164.0,,2023-03-08 18:22:42.000
1689,112,2993.0,,2020-09-30 20:00:16.000
1690,113,2736.0,,2021-08-12 07:22:07.000
1691,113,1775.0,,2023-05-28 01:41:16.000
1692,113,3182.0,,2024-03-17 08:40:56.000
1693,113,86.0,,2024-06-10 15:58:33.000
1694,113,635.0,,2021-12-09 20:31:33.000
1695,113,1037.0,,2023-11-09 04:29:08.000
1696,113,1886.0,,2021-03-21 10:09:05.000
1697,113,2258.0,,2020-02-11 13:42:27.000
1698,113,1728.0,,2020-03-11 03:11:08.000
1699,114,2628.0,,2023-08-28 06:33:46.000
1700,114,1565.0,,2023-08-11 11:35:30.000
1701,114,868.0,,2020-07-18 13:02:41.000
1702,114,2891.0,,2021-09-02 23:50:41.000
1703,114,1605.0,,2021-11-06 09:34:29.000
1704,114,2549.0,,2021-10-14 01:04:57.000
1705,114,625.0,,2021-09-25 11:47:47.000
1706,114,1969.0,,2020-08-15 18:34:49.000
1707,114,1730.0,,2022-10-08 05:36:58.000
1708,114,2366.0,,2022-05-29 14:24:35.000
